time,q1,q2,q3,q4,q5,q6,q7
0.068000,0.527988,0.499751,-0.045942,-1.599042,-0.097060,2.107884,0.770388
0.070000,0.527988,0.499753,-0.045929,-1.599052,-0.097060,2.107884,0.770388
0.072000,0.527988,0.499755,-0.045914,-1.599063,-0.097060,2.107884,0.770388
0.074000,0.527988,0.499757,-0.045899,-1.599073,-0.097060,2.107884,0.770388
0.076000,0.527988,0.499758,-0.045892,-1.599078,-0.097060,2.107884,0.770388
0.078000,0.527988,0.499761,-0.045869,-1.599093,-0.097060,2.107884,0.770388
0.080000,0.527988,0.499763,-0.045861,-1.599097,-0.097060,2.107884,0.770388
0.082000,0.527988,0.499767,-0.045837,-1.599112,-0.097060,2.107884,0.770388
0.084000,0.527988,0.499769,-0.045829,-1.599116,-0.097060,2.107884,0.770388
0.086000,0.527988,0.499772,-0.045812,-1.599125,-0.097060,2.107884,0.770388
0.088000,0.527988,0.499775,-0.045796,-1.599134,-0.097060,2.107884,0.770388
0.090000,0.527988,0.499779,-0.045778,-1.599143,-0.097060,2.107884,0.770388
0.092000,0.527988,0.499783,-0.045761,-1.599152,-0.097060,2.107884,0.770388
0.094000,0.527988,0.499787,-0.045743,-1.599160,-0.097060,2.107884,0.770388
0.096000,0.527988,0.499789,-0.045734,-1.599164,-0.097060,2.107884,0.770388
0.098000,0.527988,0.499796,-0.045706,-1.599176,-0.097060,2.107884,0.770388
0.100000,0.527988,0.499801,-0.045687,-1.599184,-0.097060,2.107884,0.770388
0.102000,0.527988,0.499806,-0.045668,-1.599192,-0.097060,2.107884,0.770388
0.104000,0.527988,0.499811,-0.045649,-1.599199,-0.097060,2.107884,0.770388
0.106000,0.527988,0.499817,-0.045629,-1.599206,-0.097060,2.107884,0.770388
0.108000,0.527988,0.499823,-0.045609,-1.599214,-0.097060,2.107884,0.770388
0.110000,0.527988,0.499829,-0.045588,-1.599220,-0.097060,2.107884,0.770388
0.112000,0.527988,0.499835,-0.045568,-1.599227,-0.097060,2.107884,0.770388
0.114000,0.527988,0.499841,-0.045546,-1.599234,-0.097060,2.107884,0.770388
0.116000,0.527988,0.499848,-0.045525,-1.599240,-0.097060,2.107884,0.770388
0.118000,0.527988,0.499854,-0.045503,-1.599246,-0.097060,2.107884,0.770388
0.120000,0.527988,0.499861,-0.045481,-1.599252,-0.097060,2.107884,0.770388
0.122000,0.527988,0.499869,-0.045459,-1.599258,-0.097060,2.107884,0.770388
0.124000,0.527988,0.499876,-0.045436,-1.599264,-0.097060,2.107884,0.770388
0.126000,0.527988,0.499884,-0.045413,-1.599270,-0.097060,2.107884,0.770388
0.128000,0.527988,0.499891,-0.045390,-1.599275,-0.097060,2.107884,0.770388
0.130000,0.527988,0.499899,-0.045366,-1.599280,-0.097060,2.107884,0.770388
0.132000,0.527988,0.499908,-0.045342,-1.599285,-0.097060,2.107884,0.770388
0.134000,0.527988,0.499916,-0.045318,-1.599290,-0.097060,2.107884,0.770388
0.136000,0.527988,0.499925,-0.045293,-1.599295,-0.097060,2.107884,0.770388
0.138000,0.527988,0.499933,-0.045268,-1.599299,-0.097060,2.107884,0.770388
0.140000,0.527988,0.499943,-0.045243,-1.599304,-0.097060,2.107884,0.770388
0.142000,0.527988,0.499952,-0.045218,-1.599308,-0.097060,2.107884,0.770388
0.144000,0.527988,0.499961,-0.045192,-1.599312,-0.097060,2.107884,0.770388
0.146000,0.527988,0.499971,-0.045166,-1.599316,-0.097060,2.107884,0.770388
0.148000,0.527988,0.499981,-0.045139,-1.599319,-0.097060,2.107884,0.770388
0.150000,0.527988,0.499986,-0.045126,-1.599321,-0.097060,2.107884,0.770388
0.152000,0.527988,0.499996,-0.045099,-1.599325,-0.097060,2.107884,0.770388
0.154000,0.527988,0.500006,-0.045072,-1.599328,-0.097060,2.107884,0.770388
0.156000,0.527988,0.500017,-0.045044,-1.599331,-0.097060,2.107884,0.770388
0.158000,0.527988,0.500027,-0.045016,-1.599334,-0.097060,2.107884,0.770388
0.160000,0.527988,0.500038,-0.044988,-1.599337,-0.097060,2.107884,0.770388
0.162000,0.527988,0.500049,-0.044959,-1.599340,-0.097060,2.107884,0.770388
0.164000,0.527988,0.500060,-0.044931,-1.599343,-0.097060,2.107884,0.770388
0.166000,0.527988,0.500072,-0.044902,-1.599345,-0.097060,2.107884,0.770388
0.168000,0.527988,0.500084,-0.044872,-1.599348,-0.097060,2.107884,0.770388
0.170000,0.527988,0.500095,-0.044842,-1.599350,-0.097060,2.107884,0.770388
0.172000,0.527988,0.500107,-0.044812,-1.599352,-0.097060,2.107884,0.770388
0.174000,0.527988,0.500120,-0.044782,-1.599354,-0.097060,2.107884,0.770388
0.176000,0.527988,0.500132,-0.044752,-1.599356,-0.097060,2.107884,0.770388
0.178000,0.527988,0.500144,-0.044721,-1.599358,-0.097060,2.107884,0.770388
0.180000,0.527988,0.500157,-0.044689,-1.599360,-0.097060,2.107884,0.770388
0.182000,0.527988,0.500170,-0.044658,-1.599361,-0.097060,2.107884,0.770388
0.184000,0.527988,0.500183,-0.044626,-1.599362,-0.097060,2.107884,0.770388
0.186000,0.527988,0.500196,-0.044594,-1.599364,-0.097060,2.107884,0.770388
0.188000,0.527988,0.500209,-0.044561,-1.599365,-0.097060,2.107884,0.770388
0.190000,0.527988,0.500223,-0.044529,-1.599366,-0.097060,2.107884,0.770388
0.192000,0.527988,0.500237,-0.044496,-1.599367,-0.097060,2.107884,0.770388
0.194000,0.527988,0.500251,-0.044462,-1.599368,-0.097060,2.107884,0.770388
0.196000,0.527988,0.500265,-0.044429,-1.599369,-0.097060,2.107884,0.770388
0.198000,0.527988,0.500279,-0.044395,-1.599370,-0.097060,2.107884,0.770388
0.200000,0.527988,0.500293,-0.044360,-1.599370,-0.097060,2.107884,0.770388
0.202000,0.527988,0.500308,-0.044326,-1.599371,-0.097060,2.107884,0.770388
0.204000,0.527988,0.500322,-0.044291,-1.599371,-0.097060,2.107884,0.770388
0.206000,0.527988,0.500337,-0.044256,-1.599371,-0.097060,2.107884,0.770388
0.208000,0.527988,0.500352,-0.044220,-1.599372,-0.097060,2.107884,0.770388
0.210000,0.527988,0.500367,-0.044185,-1.599372,-0.097060,2.107884,0.770388
0.212000,0.527988,0.500382,-0.044148,-1.599372,-0.097060,2.107884,0.770388
0.214000,0.527988,0.500398,-0.044112,-1.599372,-0.097060,2.107884,0.770388
0.216000,0.527988,0.500413,-0.044075,-1.599372,-0.097060,2.107884,0.770388
0.218000,0.527988,0.500429,-0.044039,-1.599372,-0.097060,2.107884,0.770388
0.220000,0.527988,0.500444,-0.044001,-1.599372,-0.097060,2.107884,0.770388
0.222000,0.527988,0.500460,-0.043964,-1.599372,-0.097060,2.107884,0.770388
0.224000,0.527988,0.500476,-0.043926,-1.599372,-0.097060,2.107884,0.770388
0.226000,0.527988,0.500492,-0.043888,-1.599372,-0.097060,2.107884,0.770388
0.228000,0.527988,0.500500,-0.043869,-1.599372,-0.097060,2.107884,0.770388
0.230000,0.527988,0.500516,-0.043830,-1.599372,-0.097060,2.107884,0.770388
0.232000,0.527988,0.500533,-0.043791,-1.599372,-0.097060,2.107884,0.770388
0.234000,0.527988,0.500549,-0.043752,-1.599372,-0.097060,2.107884,0.770388
0.236000,0.527988,0.500565,-0.043713,-1.599372,-0.097060,2.107884,0.770388
0.238000,0.527988,0.500582,-0.043673,-1.599372,-0.097060,2.107884,0.770388
0.240000,0.527988,0.500599,-0.043633,-1.599372,-0.097060,2.107884,0.770388
0.242000,0.527988,0.500615,-0.043593,-1.599372,-0.097060,2.107884,0.770388
0.244000,0.527988,0.500632,-0.043552,-1.599372,-0.097060,2.107884,0.770388
0.246000,0.527988,0.500649,-0.043511,-1.599372,-0.097060,2.107884,0.770388
0.248000,0.527988,0.500666,-0.043470,-1.599372,-0.097060,2.107884,0.770388
0.250000,0.527988,0.500684,-0.043429,-1.599372,-0.097060,2.107884,0.770388
0.252000,0.527988,0.500701,-0.043387,-1.599372,-0.097060,2.107884,0.770388
0.254000,0.527988,0.500718,-0.043345,-1.599372,-0.097060,2.107884,0.770388
0.256000,0.527988,0.500736,-0.043303,-1.599372,-0.097060,2.107884,0.770388
0.258000,0.527988,0.500753,-0.043260,-1.599372,-0.097060,2.107884,0.770388
0.260000,0.527988,0.500771,-0.043217,-1.599372,-0.097060,2.107884,0.770388
0.262000,0.527988,0.500789,-0.043174,-1.599372,-0.097060,2.107884,0.770388
0.264000,0.527988,0.500807,-0.043131,-1.599372,-0.097060,2.107884,0.770388
0.266000,0.527988,0.500825,-0.043087,-1.599372,-0.097060,2.107884,0.770388
0.268000,0.527988,0.500843,-0.043043,-1.599372,-0.097060,2.107884,0.770388
0.270000,0.527988,0.500861,-0.042999,-1.599372,-0.097060,2.107884,0.770388
0.272000,0.527988,0.500879,-0.042954,-1.599372,-0.097060,2.107884,0.770388
0.274000,0.527988,0.500897,-0.042909,-1.599372,-0.097060,2.107884,0.770388
0.276000,0.527988,0.500907,-0.042887,-1.599372,-0.097060,2.107884,0.770388
0.278000,0.527988,0.500925,-0.042841,-1.599372,-0.097060,2.107884,0.770388
0.280000,0.527988,0.500944,-0.042796,-1.599372,-0.097060,2.107884,0.770388
0.282000,0.527988,0.500962,-0.042750,-1.599372,-0.097060,2.107884,0.770388
0.284000,0.527988,0.500981,-0.042704,-1.599372,-0.097060,2.107884,0.770388
0.286000,0.527988,0.501000,-0.042658,-1.599372,-0.097060,2.107884,0.770388
0.288000,0.527988,0.501019,-0.042611,-1.599372,-0.097060,2.107884,0.770388
0.290000,0.527988,0.501038,-0.042564,-1.599372,-0.097060,2.107884,0.770388
0.292000,0.527988,0.501057,-0.042517,-1.599372,-0.097060,2.107884,0.770388
0.294000,0.527988,0.501076,-0.042470,-1.599372,-0.097060,2.107884,0.770388
0.296000,0.527988,0.501086,-0.042446,-1.599372,-0.097060,2.107884,0.770388
0.298000,0.527988,0.501115,-0.042374,-1.599372,-0.097060,2.107884,0.770388
0.300000,0.527988,0.501134,-0.042326,-1.599372,-0.097060,2.107884,0.770388
0.302000,0.527988,0.501154,-0.042277,-1.599372,-0.097060,2.107884,0.770388
0.304000,0.527988,0.501174,-0.042229,-1.599372,-0.097060,2.107884,0.770388
0.306000,0.527988,0.501193,-0.042180,-1.599372,-0.097060,2.107884,0.770388
0.308000,0.527988,0.501213,-0.042130,-1.599372,-0.097060,2.107884,0.770388
0.310000,0.527988,0.501233,-0.042081,-1.599372,-0.097060,2.107884,0.770388
0.312000,0.527988,0.501253,-0.042031,-1.599373,-0.097060,2.107884,0.770388
0.314000,0.527988,0.501273,-0.041981,-1.599373,-0.097060,2.107884,0.770388
0.316000,0.527988,0.501293,-0.041930,-1.599373,-0.097060,2.107884,0.770388
0.318000,0.527988,0.501313,-0.041880,-1.599373,-0.097060,2.107884,0.770388
0.320000,0.527988,0.501333,-0.041829,-1.599374,-0.097060,2.107884,0.770388
0.322000,0.527988,0.501354,-0.041778,-1.599374,-0.097060,2.107884,0.770388
0.324000,0.527988,0.501374,-0.041727,-1.599374,-0.097060,2.107884,0.770388
0.326000,0.527988,0.501394,-0.041675,-1.599375,-0.097060,2.107884,0.770388
0.328000,0.527988,0.501415,-0.041623,-1.599375,-0.097060,2.107884,0.770388
0.330000,0.527988,0.501435,-0.041571,-1.599376,-0.097060,2.107884,0.770388
0.332000,0.527988,0.501456,-0.041519,-1.599376,-0.097060,2.107884,0.770388
0.334000,0.527988,0.501477,-0.041466,-1.599377,-0.097060,2.107884,0.770388
0.336000,0.527988,0.501497,-0.041413,-1.599378,-0.097060,2.107884,0.770388
0.338000,0.527988,0.501518,-0.041360,-1.599379,-0.097060,2.107884,0.770388
0.340000,0.527988,0.501539,-0.041307,-1.599380,-0.097060,2.107884,0.770388
0.342000,0.527988,0.501560,-0.041253,-1.599381,-0.097060,2.107884,0.770388
0.344000,0.527988,0.501580,-0.041199,-1.599382,-0.097060,2.107884,0.770388
0.346000,0.527988,0.501601,-0.041145,-1.599383,-0.097060,2.107884,0.770388
0.348000,0.527988,0.501622,-0.041091,-1.599384,-0.097060,2.107884,0.770388
0.350000,0.527988,0.501643,-0.041036,-1.599385,-0.097060,2.107884,0.770388
0.352000,0.527988,0.501664,-0.040982,-1.599386,-0.097060,2.107884,0.770388
0.354000,0.527988,0.501685,-0.040927,-1.599388,-0.097060,2.107884,0.770388
0.356000,0.527988,0.501706,-0.040871,-1.599389,-0.097060,2.107884,0.770388
0.358000,0.527988,0.501728,-0.040816,-1.599391,-0.097060,2.107884,0.770388
0.360000,0.527988,0.501738,-0.040788,-1.599392,-0.097060,2.107884,0.770388
0.362000,0.527988,0.501759,-0.040732,-1.599394,-0.097060,2.107884,0.770388
0.364000,0.527988,0.501781,-0.040676,-1.599396,-0.097060,2.107884,0.770388
0.366000,0.527988,0.501802,-0.040620,-1.599397,-0.097060,2.107884,0.770388
0.368000,0.527988,0.501823,-0.040563,-1.599400,-0.097060,2.107884,0.770388
0.370000,0.527988,0.501844,-0.040506,-1.599402,-0.097060,2.107884,0.770388
0.372000,0.527988,0.501866,-0.040449,-1.599404,-0.097060,2.107884,0.770388
0.374000,0.527988,0.501887,-0.040392,-1.599406,-0.097060,2.107884,0.770388
0.376000,0.527988,0.501908,-0.040335,-1.599409,-0.097060,2.107884,0.770388
0.378000,0.527988,0.501930,-0.040277,-1.599412,-0.097060,2.107884,0.770388
0.380000,0.527988,0.501951,-0.040219,-1.599414,-0.097060,2.107884,0.770388
0.382000,0.527988,0.501972,-0.040161,-1.599417,-0.097060,2.107884,0.770388
0.384000,0.527988,0.501994,-0.040102,-1.599420,-0.097060,2.107884,0.770388
0.386000,0.527988,0.502015,-0.040044,-1.599423,-0.097060,2.107884,0.770388
0.388000,0.527988,0.502036,-0.039985,-1.599427,-0.097060,2.107884,0.770388
0.390000,0.527988,0.502058,-0.039926,-1.599430,-0.097060,2.107884,0.770388
0.392000,0.527988,0.502079,-0.039867,-1.599434,-0.097060,2.107884,0.770388
0.394000,0.527988,0.502101,-0.039807,-1.599437,-0.097060,2.107884,0.770388
0.396000,0.527988,0.502111,-0.039777,-1.599439,-0.097060,2.107884,0.770388
0.398000,0.527988,0.502133,-0.039718,-1.599443,-0.097060,2.107884,0.770388
0.400000,0.527988,0.502154,-0.039658,-1.599447,-0.097060,2.107884,0.770388
0.402000,0.527988,0.502175,-0.039597,-1.599451,-0.097060,2.107884,0.770388
0.404000,0.527988,0.502197,-0.039537,-1.599456,-0.097060,2.107884,0.770388
0.406000,0.527988,0.502218,-0.039476,-1.599460,-0.097060,2.107884,0.770388
0.408000,0.527988,0.502240,-0.039416,-1.599465,-0.097060,2.107884,0.770388
0.410000,0.527988,0.502261,-0.039354,-1.599469,-0.097060,2.107884,0.770388
0.412000,0.527988,0.502282,-0.039293,-1.599474,-0.097060,2.107884,0.770388
0.414000,0.527988,0.502304,-0.039232,-1.599480,-0.097060,2.107884,0.770388
0.416000,0.527988,0.502325,-0.039170,-1.599485,-0.097060,2.107884,0.770388
0.418000,0.527988,0.502346,-0.039108,-1.599490,-0.097060,2.107884,0.770388
0.420000,0.527988,0.502368,-0.039046,-1.599496,-0.097060,2.107884,0.770388
0.422000,0.527988,0.502389,-0.038984,-1.599502,-0.097060,2.107884,0.770388
0.424000,0.527988,0.502410,-0.038921,-1.599508,-0.097060,2.107884,0.770388
0.426000,0.527988,0.502431,-0.038859,-1.599514,-0.097060,2.107884,0.770388
0.428000,0.527988,0.502452,-0.038796,-1.599520,-0.097060,2.107884,0.770388
0.430000,0.527988,0.502474,-0.038733,-1.599527,-0.097060,2.107884,0.770388
0.432000,0.527988,0.502495,-0.038669,-1.599533,-0.097060,2.107884,0.770388
0.434000,0.527988,0.502516,-0.038606,-1.599540,-0.097060,2.107884,0.770388
0.436000,0.527988,0.502537,-0.038542,-1.599547,-0.097060,2.107884,0.770388
0.438000,0.527988,0.502558,-0.038478,-1.599555,-0.097060,2.107884,0.770388
0.440000,0.527988,0.502579,-0.038414,-1.599562,-0.097060,2.107884,0.770388
0.442000,0.527988,0.502600,-0.038350,-1.599570,-0.097060,2.107884,0.770388
0.444000,0.527988,0.502621,-0.038286,-1.599578,-0.097060,2.107884,0.770388
0.446000,0.527988,0.502642,-0.038221,-1.599586,-0.097060,2.107884,0.770388
0.448000,0.527988,0.502662,-0.038156,-1.599594,-0.097060,2.107884,0.770388
0.450000,0.527988,0.502683,-0.038092,-1.599603,-0.097060,2.107884,0.770388
0.452000,0.527988,0.502704,-0.038026,-1.599612,-0.097060,2.107884,0.770388
0.454000,0.527988,0.502724,-0.037961,-1.599621,-0.097060,2.107884,0.770388
0.456000,0.527988,0.502735,-0.037928,-1.599625,-0.097060,2.107884,0.770388
0.458000,0.527988,0.502755,-0.037863,-1.599635,-0.097060,2.107884,0.770388
0.460000,0.527988,0.502776,-0.037797,-1.599644,-0.097060,2.107884,0.770388
0.462000,0.527988,0.502796,-0.037731,-1.599654,-0.097060,2.107884,0.770388
0.464000,0.527988,0.502796,-0.037731,-1.599654,-0.097060,2.107884,0.770388
0.466000,0.527988,0.502837,-0.037599,-1.599675,-0.097060,2.107884,0.770388
0.468000,0.527988,0.502857,-0.037532,-1.599686,-0.097060,2.107884,0.770388
0.470000,0.527988,0.502877,-0.037466,-1.599697,-0.097060,2.107884,0.770388
0.472000,0.527988,0.502897,-0.037399,-1.599708,-0.097060,2.107884,0.770388
0.474000,0.527988,0.502917,-0.037332,-1.599719,-0.097060,2.107884,0.770388
0.476000,0.527988,0.502937,-0.037265,-1.599731,-0.097060,2.107884,0.770388
0.478000,0.527988,0.502957,-0.037197,-1.599743,-0.097060,2.107884,0.770388
0.480000,0.527988,0.502977,-0.037130,-1.599755,-0.097060,2.107884,0.770388
0.482000,0.527988,0.502996,-0.037062,-1.599768,-0.097060,2.107884,0.770388
0.484000,0.527988,0.503016,-0.036995,-1.599781,-0.097060,2.107884,0.770388
0.486000,0.527988,0.503035,-0.036927,-1.599794,-0.097060,2.107884,0.770388
0.488000,0.527988,0.503055,-0.036859,-1.599808,-0.097060,2.107884,0.770388
0.490000,0.527988,0.503074,-0.036790,-1.599821,-0.097060,2.107884,0.770388
0.492000,0.527988,0.503093,-0.036722,-1.599836,-0.097060,2.107884,0.770388
0.494000,0.527988,0.503112,-0.036653,-1.599850,-0.097060,2.107884,0.770388
0.496000,0.527988,0.503122,-0.036619,-1.599857,-0.097060,2.107884,0.770388
0.498000,0.527988,0.503141,-0.036550,-1.599872,-0.097060,2.107884,0.770388
0.500000,0.527988,0.503160,-0.036481,-1.599887,-0.097060,2.107884,0.770388
0.502000,0.527988,0.503178,-0.036412,-1.599903,-0.097060,2.107884,0.770388
0.504000,0.527988,0.503197,-0.036343,-1.599919,-0.097060,2.107884,0.770388
0.506000,0.527988,0.503215,-0.036273,-1.599935,-0.097060,2.107884,0.770388
0.508000,0.527988,0.503234,-0.036204,-1.599952,-0.097060,2.107884,0.770388
0.510000,0.527988,0.503252,-0.036134,-1.599968,-0.097060,2.107884,0.770388
0.512000,0.527988,0.503270,-0.036064,-1.599986,-0.097060,2.107884,0.770388
0.514000,0.527988,0.503288,-0.035995,-1.600003,-0.097060,2.107884,0.770388
0.516000,0.527988,0.503306,-0.035924,-1.600021,-0.097060,2.107884,0.770388
0.518000,0.527988,0.503324,-0.035854,-1.600039,-0.097060,2.107884,0.770388
0.520000,0.527988,0.503342,-0.035784,-1.600058,-0.097060,2.107884,0.770388
0.522000,0.527988,0.503359,-0.035713,-1.600077,-0.097060,2.107884,0.770388
0.524000,0.527988,0.503377,-0.035643,-1.600096,-0.097060,2.107884,0.770388
0.526000,0.527988,0.503394,-0.035572,-1.600116,-0.097060,2.107884,0.770388
0.528000,0.527988,0.503411,-0.035501,-1.600136,-0.097060,2.107884,0.770388
0.530000,0.527988,0.503411,-0.035501,-1.600136,-0.097060,2.107884,0.770388
0.532000,0.527988,0.503445,-0.035359,-1.600177,-0.097060,2.107884,0.770388
0.534000,0.527988,0.503462,-0.035287,-1.600198,-0.097060,2.107884,0.770388
0.536000,0.527988,0.503478,-0.035216,-1.600220,-0.097060,2.107884,0.770388
0.538000,0.527988,0.503495,-0.035144,-1.600242,-0.097060,2.107884,0.770388
0.540000,0.527988,0.503511,-0.035073,-1.600264,-0.097060,2.107884,0.770388
0.542000,0.527988,0.503527,-0.035001,-1.600287,-0.097060,2.107884,0.770388
0.544000,0.527988,0.503543,-0.034929,-1.600310,-0.097060,2.107884,0.770388
0.546000,0.527988,0.503559,-0.034857,-1.600333,-0.097060,2.107884,0.770388
0.548000,0.527988,0.503575,-0.034785,-1.600357,-0.097060,2.107884,0.770388
0.550000,0.527988,0.503591,-0.034713,-1.600381,-0.097060,2.107884,0.770388
0.552000,0.527988,0.503606,-0.034640,-1.600406,-0.097060,2.107884,0.770388
0.554000,0.527988,0.503621,-0.034568,-1.600431,-0.097060,2.107884,0.770388
0.556000,0.527988,0.503636,-0.034495,-1.600456,-0.097060,2.107884,0.770388
0.558000,0.527988,0.503651,-0.034422,-1.600482,-0.097060,2.107884,0.770388
0.560000,0.527988,0.503666,-0.034350,-1.600509,-0.097060,2.107884,0.770388
0.562000,0.527988,0.503681,-0.034277,-1.600535,-0.097060,2.107884,0.770388
0.564000,0.527988,0.503695,-0.034204,-1.600563,-0.097060,2.107884,0.770388
0.566000,0.527988,0.503710,-0.034130,-1.600590,-0.097060,2.107884,0.770388
0.568000,0.527988,0.503724,-0.034057,-1.600618,-0.097060,2.107884,0.770388
0.570000,0.527988,0.503738,-0.033984,-1.600647,-0.097060,2.107884,0.770388
0.572000,0.527988,0.503745,-0.033947,-1.600661,-0.097060,2.107884,0.770388
0.574000,0.527988,0.503758,-0.033874,-1.600690,-0.097060,2.107884,0.770388
0.576000,0.527988,0.503772,-0.033800,-1.600720,-0.097060,2.107884,0.770388
0.578000,0.527988,0.503785,-0.033726,-1.600750,-0.097060,2.107884,0.770388
0.580000,0.527988,0.503798,-0.033652,-1.600780,-0.097060,2.107884,0.770388
0.582000,0.527988,0.503811,-0.033579,-1.600811,-0.097060,2.107884,0.770388
0.584000,0.527989,0.503824,-0.033505,-1.600842,-0.097060,2.107884,0.770388
0.586000,0.527989,0.503837,-0.033431,-1.600874,-0.097060,2.107884,0.770388
0.588000,0.527989,0.503849,-0.033357,-1.600907,-0.097060,2.107884,0.770388
0.590000,0.527989,0.503861,-0.033283,-1.600940,-0.097060,2.107884,0.770388
0.592000,0.527989,0.503873,-0.033209,-1.600973,-0.097060,2.107884,0.770388
0.594000,0.527990,0.503885,-0.033135,-1.601007,-0.097060,2.107884,0.770388
0.596000,0.527990,0.503896,-0.033061,-1.601041,-0.097060,2.107884,0.770388
0.598000,0.527990,0.503908,-0.032987,-1.601076,-0.097060,2.107884,0.770388
0.600000,0.527991,0.503919,-0.032912,-1.601111,-0.097060,2.107884,0.770388
0.602000,0.527991,0.503930,-0.032838,-1.601147,-0.097060,2.107884,0.770388
0.604000,0.527992,0.503940,-0.032764,-1.601184,-0.097060,2.107884,0.770388
0.606000,0.527993,0.503951,-0.032690,-1.601221,-0.097060,2.107884,0.770388
0.608000,0.527994,0.503961,-0.032616,-1.601258,-0.097060,2.107884,0.770388
0.610000,0.527995,0.503971,-0.032543,-1.601296,-0.097060,2.107884,0.770388
0.612000,0.527996,0.503981,-0.032469,-1.601335,-0.097060,2.107884,0.770388
0.614000,0.527997,0.503990,-0.032395,-1.601374,-0.097060,2.107884,0.770388
0.616000,0.527998,0.504000,-0.032321,-1.601414,-0.097060,2.107884,0.770388
0.618000,0.527999,0.504009,-0.032248,-1.601454,-0.097060,2.107884,0.770388
0.620000,0.528001,0.504017,-0.032174,-1.601495,-0.097060,2.107884,0.770388
0.622000,0.528002,0.504026,-0.032100,-1.601536,-0.097060,2.107884,0.770388
0.624000,0.528004,0.504034,-0.032027,-1.601578,-0.097060,2.107884,0.770388
0.626000,0.528006,0.504042,-0.031954,-1.601621,-0.097060,2.107884,0.770388
0.628000,0.528007,0.504046,-0.031917,-1.601642,-0.097060,2.107884,0.770388
0.630000,0.528009,0.504054,-0.031844,-1.601686,-0.097060,2.107884,0.770388
0.632000,0.528011,0.504062,-0.031771,-1.601730,-0.097060,2.107884,0.770388
0.634000,0.528014,0.504069,-0.031698,-1.601775,-0.097060,2.107884,0.770388
0.636000,0.528016,0.504076,-0.031626,-1.601820,-0.097060,2.107884,0.770388
0.638000,0.528019,0.504082,-0.031553,-1.601866,-0.097060,2.107884,0.770388
0.640000,0.528022,0.504089,-0.031481,-1.601912,-0.097060,2.107884,0.770388
0.642000,0.528025,0.504095,-0.031408,-1.601959,-0.097060,2.107884,0.770388
0.644000,0.528028,0.504101,-0.031336,-1.602007,-0.097060,2.107884,0.770388
0.646000,0.528031,0.504107,-0.031264,-1.602055,-0.097060,2.107884,0.770388
